Place,Hotel Name,Latitude,Longitude,Rating,Description,Price,Activity
Jaipur,Heritage Jaipur Lodge 456,26.892981,75.746348,4.4,Enjoy a luxurious stay in Jaipur with top-class facilities.,10615.0,"Lake Boating, Fishing, Trekking"
Jaipur,Cozy Jaipur Suites 301,26.848918,75.99627,3.9,Enjoy a luxurious stay in Jaipur with top-class facilities.,16665.0,"Cave Exploration, Boating, Backwater Cruise"
Jaipur,Cozy Jaipur Palace 377,26.879784,75.730711,4.2,Enjoy a luxurious stay in Jaipur with top-class facilities.,19310.0,"Boat Tours, Boating, Fort Visits"
Jaipur,Grand Jaipur Haven 77,26.855,75.882381,4.7,Enjoy a luxurious stay in Jaipur with top-class facilities.,6765.0,"Street Food Tasting, Museum Tours, Nightlife"
Jaipur,Cozy Jaipur Retreat 448,26.919542,75.703329,4.6,Enjoy a luxurious stay in Jaipur with top-class facilities.,14335.0,"Rock Garden Visit, Historical Tours, Boat Tours"
Jaipur,Luxury Jaipur Resort 300,26.920779,75.814698,4.4,Enjoy a luxurious stay in Jaipur with top-class facilities.,11629.0,"Food Tasting, Marina Beach Walk, Skiing"
Jaipur,Luxury Jaipur Haven 160,26.807845,75.888437,3.9,Enjoy a luxurious stay in Jaipur with top-class facilities.,11795.0,"Boating, Beach Walk, Relaxing"
Jaipur,Grand Jaipur Resort 12,26.947247,75.752139,4.3,Enjoy a luxurious stay in Jaipur with top-class facilities.,11503.0,"Shopping, Relaxing, Nightlife"
Jaipur,Heritage Jaipur Inn 404,26.859645,75.747033,4.1,Enjoy a luxurious stay in Jaipur with top-class facilities.,15090.0,"Meditation, Sightseeing, Taj Mahal Visit"
Goa (Panjim),Luxury Goa (Panjim) Villa 360,15.468149,73.884897,4.6,Enjoy a luxurious stay in Goa (Panjim) with top-class facilities.,12646.0,"Beach Walk, Taj Mahal Visit, Kayaking"
Goa (Panjim),Cozy Goa (Panjim) Lodge 21,15.445731,73.840329,4.8,Enjoy a luxurious stay in Goa (Panjim) with top-class facilities.,7592.0,"Trekking, Camping, Lake Boating"
Goa (Panjim),Elite Goa (Panjim) Villa 425,15.447661,73.924746,3.3,Enjoy a luxurious stay in Goa (Panjim) with top-class facilities.,4884.0,"Local Cuisine, Nightlife, Boat Ride on Ganges"
Goa (Panjim),Heritage Goa (Panjim) Palace 31,15.480589,73.770222,3.8,Enjoy a luxurious stay in Goa (Panjim) with top-class facilities.,10884.0,"Fort Visits, Museum Visits, Boating"
Goa (Panjim),Luxury Goa (Panjim) Hotel 147,15.49913,73.810876,3.1,Enjoy a luxurious stay in Goa (Panjim) with top-class facilities.,4368.0,"Cave Exploration, Nightlife, River Cruise"
Goa (Panjim),Comfort Goa (Panjim) Palace 362,15.490492,73.860508,3.1,Enjoy a luxurious stay in Goa (Panjim) with top-class facilities.,9568.0,"Food Tasting, Heritage Walk, Surfing"
Goa (Panjim),Elegant Goa (Panjim) Haven 207,15.457667,73.899057,4.7,Enjoy a luxurious stay in Goa (Panjim) with top-class facilities.,1580.0,"Cave Exploration, Nightlife, Palace Tours"
Goa (Panjim),Comfort Goa (Panjim) Villa 278,15.518967,73.781774,4.2,Enjoy a luxurious stay in Goa (Panjim) with top-class facilities.,4802.0,"Lake Boating, Backwater Cruise, Shopping"
Goa (Panjim),Luxury Goa (Panjim) Lodge 370,15.53635,73.86787,3.1,Enjoy a luxurious stay in Goa (Panjim) with top-class facilities.,7421.0,"Sightseeing, Cave Exploration, Kayaking"
Goa (Panjim),Serene Goa (Panjim) Suites 260,15.482871,73.929945,4.1,Enjoy a luxurious stay in Goa (Panjim) with top-class facilities.,6332.0,"Heritage Walks, Skiing, Surfing"
Goa (Panjim),Cozy Goa (Panjim) Lodge 290,15.474792,73.854003,4.9,Enjoy a luxurious stay in Goa (Panjim) with top-class facilities.,8154.0,"Cave Exploration, Cultural Shows, Heritage Walk"
Goa (Panjim),Grand Goa (Panjim) Retreat 218,15.455699,73.771697,3.4,Enjoy a luxurious stay in Goa (Panjim) with top-class facilities.,18312.0,"Rock Garden Visit, Fort Visits, Heritage Walks"
Goa (Panjim),Serene Goa (Panjim) Retreat 274,15.515231,73.900046,3.7,Enjoy a luxurious stay in Goa (Panjim) with top-class facilities.,8213.0,"Cave Exploration, Cultural Tours, Meditation"
Goa (Panjim),Royal Goa (Panjim) Palace 195,15.578691,73.845682,3.6,Enjoy a luxurious stay in Goa (Panjim) with top-class facilities.,7052.0,"Nightlife, Historical Tours, Kayaking"
Goa (Panjim),Elite Goa (Panjim) Hotel 398,15.437452,73.809935,4.4,Enjoy a luxurious stay in Goa (Panjim) with top-class facilities.,12798.0,"Meditation, General Sightseeing, Nightlife"
Goa (Panjim),Royal Goa (Panjim) Hotel 484,15.581277,73.762923,4.9,Enjoy a luxurious stay in Goa (Panjim) with top-class facilities.,9105.0,"Backwater Cruise, Historical Tours, Fishing"
Goa (Panjim),Comfort Goa (Panjim) Lodge 494,15.563714,73.871738,3.7,Enjoy a luxurious stay in Goa (Panjim) with top-class facilities.,3592.0,"Rock Garden Visit, Relaxing, Surfing"
Goa (Panjim),Elite Goa (Panjim) Resort 254,15.524775,73.777493,3.6,Enjoy a luxurious stay in Goa (Panjim) with top-class facilities.,19757.0,"Toy Train Ride, Boating, Rock Garden Visit"
Goa (Panjim),Elite Goa (Panjim) Retreat 286,15.419544,73.824192,3.1,Enjoy a luxurious stay in Goa (Panjim) with top-class facilities.,15339.0,"Relaxing, Street Food Tasting, Historical Tours"
Goa (Panjim),Royal Goa (Panjim) Resort 353,15.426904,73.790332,4.0,Enjoy a luxurious stay in Goa (Panjim) with top-class facilities.,6631.0,"Trekking, Street Food Tasting, Palace Tours"
Manali,Serene Manali Retreat 468,32.27293,77.131763,4.8,Enjoy a luxurious stay in Manali with top-class facilities.,14291.0,"Lake Boating, Paragliding, Sightseeing"
Manali,Heritage Manali Suites 133,32.229005,77.190798,4.4,Enjoy a luxurious stay in Manali with top-class facilities.,11085.0,"Backwater Cruise, Taj Mahal Visit, General Sightseeing"
Manali,Comfort Manali Retreat 251,32.224724,77.231418,4.6,Enjoy a luxurious stay in Manali with top-class facilities.,13131.0,"Museum Visits, Beach Walk, General Sightseeing"
Manali,Grand Manali Retreat 274,32.263188,77.126373,4.5,Enjoy a luxurious stay in Manali with top-class facilities.,6526.0,"Shopping, Street Food, Marina Beach Walk"
Manali,Royal Manali Palace 487,32.206706,77.111674,4.9,Enjoy a luxurious stay in Manali with top-class facilities.,7066.0,"Camping, Fishing, Desert Safari"
Manali,Elite Manali Inn 495,32.223654,77.19943,3.1,Enjoy a luxurious stay in Manali with top-class facilities.,19722.0,"Desert Safari, Museum Visits, Lake Boating"
Manali,Comfort Manali Suites 397,32.249312,77.135648,4.0,Enjoy a luxurious stay in Manali with top-class facilities.,10222.0,"Toy Train Ride, Meditation, Museum Visits"
Manali,Royal Manali Haven 179,32.224347,77.130076,4.9,Enjoy a luxurious stay in Manali with top-class facilities.,1494.0,"Swimming, Lake Boating, Museum Tours"
Manali,Grand Manali Retreat 103,32.241408,77.1746,4.0,Enjoy a luxurious stay in Manali with top-class facilities.,17926.0,"Swimming, River Cruise, Surfing"
Manali,Elegant Manali Palace 328,32.257563,77.124172,4.9,Enjoy a luxurious stay in Manali with top-class facilities.,1855.0,"Fishing, Fort Visits, Skiing"
Manali,Luxury Manali Lodge 260,32.24016,77.20299,4.4,Enjoy a luxurious stay in Manali with top-class facilities.,10038.0,"Museum Tours, Relaxing, Rock Garden Visit"
Manali,Serene Manali Palace 416,32.2268,77.185111,3.5,Enjoy a luxurious stay in Manali with top-class facilities.,18762.0,"Food Tasting, Street Food Tasting, Fishing"
Manali,Serene Manali Retreat 144,32.256285,77.210215,3.0,Enjoy a luxurious stay in Manali with top-class facilities.,1762.0,"Paragliding, Boating, Cultural Tours"
Manali,Serene Manali Suites 190,32.22416,77.147432,3.4,Enjoy a luxurious stay in Manali with top-class facilities.,10215.0,"Desert Safari, Boat Tours, Fishing"
Manali,Comfort Manali Haven 438,32.268943,77.148201,3.6,Enjoy a luxurious stay in Manali with top-class facilities.,2745.0,"Sightseeing, Nightlife, Trekking"
Manali,Royal Manali Lodge 135,32.201682,77.139929,3.5,Enjoy a luxurious stay in Manali with top-class facilities.,11146.0,"Cultural Shows, Fort Visits, Lake Boating"
Manali,Elite Manali Haven 491,32.240652,77.225667,4.9,Enjoy a luxurious stay in Manali with top-class facilities.,11823.0,"Museum Visits, Heritage Walk, Relaxing"
Manali,Comfort Manali Resort 451,32.295899,77.168983,3.5,Enjoy a luxurious stay in Manali with top-class facilities.,4161.0,"Cultural Tours, Tech Park Tours, Boat Ride on Ganges"
Manali,Luxury Manali Inn 94,32.28506,77.127759,4.2,Enjoy a luxurious stay in Manali with top-class facilities.,19338.0,"Camping, Lake Boating, Toy Train Ride"
Manali,Heritage Manali Lodge 300,32.211635,77.100318,4.8,Enjoy a luxurious stay in Manali with top-class facilities.,3945.0,"Paragliding, Local Cuisine, Camping"
Shimla,Grand Shimla Villa 114,31.149236,77.155273,3.3,Enjoy a luxurious stay in Shimla with top-class facilities.,7942.0,"Relaxing, River Cruise, Taj Mahal Visit"
Shimla,Elite Shimla Retreat 161,31.115858,77.173404,3.4,Enjoy a luxurious stay in Shimla with top-class facilities.,1106.0,"Shopping, Toy Train Ride, Marina Beach Walk"
Shimla,Comfort Shimla Hotel 314,31.138842,77.115704,4.8,Enjoy a luxurious stay in Shimla with top-class facilities.,8367.0,"Trekking, Paragliding, Beach Walk"
Shimla,Heritage Shimla Resort 250,31.090516,77.175756,4.5,Enjoy a luxurious stay in Shimla with top-class facilities.,12872.0,"Cultural Tours, Museum Visits, Boating"
Shimla,Cozy Shimla Suites 367,31.127235,77.143073,4.4,Enjoy a luxurious stay in Shimla with top-class facilities.,17809.0,"Boat Tours, Palace Tours, Boating"
Shimla,Serene Shimla Palace 81,31.129972,77.165319,4.4,Enjoy a luxurious stay in Shimla with top-class facilities.,13787.0,"Paragliding, Street Food Tasting, Cultural Shows"
Shimla,Elegant Shimla Villa 16,31.094978,77.112818,4.8,Enjoy a luxurious stay in Shimla with top-class facilities.,5889.0,"Cultural Shows, General Sightseeing, Palace Tours"
Shimla,Elite Shimla Villa 304,31.053145,77.20907,4.8,Enjoy a luxurious stay in Shimla with top-class facilities.,15428.0,"Toy Train Ride, Tech Park Tours, Heritage Walk"
Shimla,Grand Shimla Suites 312,31.09247,77.188378,4.3,Enjoy a luxurious stay in Shimla with top-class facilities.,17718.0,"Lake Boating, Beach Walk, Boat Ride on Ganges"
Shimla,Comfort Shimla Inn 55,31.112057,77.120763,3.8,Enjoy a luxurious stay in Shimla with top-class facilities.,6406.0,"Street Food Tasting, Cultural Shows, Backwater Cruise"
Shimla,Serene Shimla Lodge 448,31.087812,77.150863,4.7,Enjoy a luxurious stay in Shimla with top-class facilities.,3387.0,"Beach Walk, Palace Tours, Camping"
Shimla,Royal Shimla Inn 482,31.109995,77.208797,4.0,Enjoy a luxurious stay in Shimla with top-class facilities.,3678.0,"Meditation, Heritage Walk, Temple Visits"
Shimla,Luxury Shimla Resort 116,31.074056,77.107016,4.2,Enjoy a luxurious stay in Shimla with top-class facilities.,17957.0,"Taj Mahal Visit, Toy Train Ride, Swimming"
Shimla,Royal Shimla Hotel 272,31.08134,77.116676,4.0,Enjoy a luxurious stay in Shimla with top-class facilities.,8047.0,"Street Food, Tech Park Tours, Meditation"
Shimla,Serene Shimla Palace 111,31.129148,77.121557,4.4,Enjoy a luxurious stay in Shimla with top-class facilities.,14198.0,"Museum Visits, Marina Beach Walk, Relaxing"
Shimla,Cozy Shimla Haven 496,31.073213,77.243698,3.7,Enjoy a luxurious stay in Shimla with top-class facilities.,6401.0,"Food Tasting, Nightlife, Historical Tours"
Shimla,Comfort Shimla Villa 230,31.089253,77.182608,4.0,Enjoy a luxurious stay in Shimla with top-class facilities.,15337.0,"Historical Tours, Kayaking, Marina Beach Walk"
Shimla,Grand Shimla Villa 39,31.084089,77.191715,3.1,Enjoy a luxurious stay in Shimla with top-class facilities.,9273.0,"Boat Ride on Ganges, Relaxing, Fishing"
Shimla,Luxury Shimla Haven 56,31.103932,77.125155,3.3,Enjoy a luxurious stay in Shimla with top-class facilities.,10702.0,"Museum Visits, Sightseeing, Fishing"
Shimla,Elegant Shimla Resort 394,31.112622,77.146544,4.6,Enjoy a luxurious stay in Shimla with top-class facilities.,13242.0,"Heritage Walk, Surfing, Relaxing"
Udaipur,Elegant Udaipur Palace 221,24.734005,73.80453,5.0,Enjoy a luxurious stay in Udaipur with top-class facilities.,6120.0,"Tech Park Tours, Shopping, Meditation"
Udaipur,Elegant Udaipur Inn 434,24.740795,73.74082,3.4,Enjoy a luxurious stay in Udaipur with top-class facilities.,4958.0,"Meditation, Camping, Relaxing"
Udaipur,Serene Udaipur Inn 152,24.73263,73.649527,5.0,Enjoy a luxurious stay in Udaipur with top-class facilities.,16071.0,"Desert Safari, Swimming, Fort Visits"
Udaipur,Heritage Udaipur Haven 319,24.693105,73.728574,4.7,Enjoy a luxurious stay in Udaipur with top-class facilities.,13931.0,"Rock Garden Visit, Local Cuisine, Cave Exploration"
Udaipur,Elite Udaipur Villa 93,24.604147,73.697091,3.4,Enjoy a luxurious stay in Udaipur with top-class facilities.,16957.0,"Sightseeing, Boat Ride on Ganges, River Cruise"
Udaipur,Grand Udaipur Suites 414,24.702678,73.845831,3.6,Enjoy a luxurious stay in Udaipur with top-class facilities.,10962.0,"Boat Tours, Tech Park Tours, Boat Ride on Ganges"
Udaipur,Luxury Udaipur Lodge 377,24.6478,73.748337,3.6,Enjoy a luxurious stay in Udaipur with top-class facilities.,12765.0,"Street Food Tasting, Palace Tours, Camping"
Udaipur,Grand Udaipur Palace 194,24.615496,73.766458,4.0,Enjoy a luxurious stay in Udaipur with top-class facilities.,12671.0,"Lake Boating, Fort Visits, Palace Tours"
Udaipur,Royal Udaipur Resort 194,24.640151,73.745221,4.3,Enjoy a luxurious stay in Udaipur with top-class facilities.,1653.0,"Backwater Cruise, Camping, Historical Tours"
Udaipur,Comfort Udaipur Villa 199,24.608107,73.824333,3.2,Enjoy a luxurious stay in Udaipur with top-class facilities.,1120.0,"General Sightseeing, Local Cuisine, Tech Park Tours"
Udaipur,Serene Udaipur Retreat 138,24.556896,73.652427,3.1,Enjoy a luxurious stay in Udaipur with top-class facilities.,4111.0,"Fort Visits, River Cruise, Local Cuisine"
Udaipur,Serene Udaipur Haven 224,24.62835,73.819781,3.2,Enjoy a luxurious stay in Udaipur with top-class facilities.,1052.0,"Food Tasting, Palace Tours, Trekking"
Udaipur,Heritage Udaipur Lodge 379,24.560908,73.821451,4.6,Enjoy a luxurious stay in Udaipur with top-class facilities.,7304.0,"Meditation, Swimming, River Cruise"
Udaipur,Royal Udaipur Hotel 417,24.693174,73.694156,4.0,Enjoy a luxurious stay in Udaipur with top-class facilities.,1126.0,"Relaxing, Fishing, Museum Visits"
Udaipur,Elite Udaipur Villa 478,24.565723,73.679075,4.5,Enjoy a luxurious stay in Udaipur with top-class facilities.,2674.0,"Relaxing, Boat Tours, Taj Mahal Visit"
Udaipur,Comfort Udaipur Villa 329,24.66996,73.869405,3.9,Enjoy a luxurious stay in Udaipur with top-class facilities.,1590.0,"Palace Tours, Rock Garden Visit, Fort Visits"
Udaipur,Comfort Udaipur Suites 132,24.552558,73.692477,3.9,Enjoy a luxurious stay in Udaipur with top-class facilities.,5196.0,"Meditation, Nightlife, Trekking"
Udaipur,Grand Udaipur Hotel 91,24.56734,73.773881,4.5,Enjoy a luxurious stay in Udaipur with top-class facilities.,7090.0,"Local Cuisine, Boat Ride on Ganges, Sightseeing"
Udaipur,Luxury Udaipur Haven 179,24.632756,73.859469,4.1,Enjoy a luxurious stay in Udaipur with top-class facilities.,16839.0,"Toy Train Ride, Boat Ride on Ganges, Lake Boating"
Udaipur,Royal Udaipur Inn 304,24.58477,73.785915,4.6,Enjoy a luxurious stay in Udaipur with top-class facilities.,6542.0,"Skiing, River Cruise, Swimming"
Agra,Comfort Agra Suites 289,27.105671,78.126636,3.8,Enjoy a luxurious stay in Agra with top-class facilities.,16733.0,"Fort Visits, Boat Tours, Local Cuisine"
Agra,Heritage Agra Hotel 101,27.245095,78.044929,3.4,Enjoy a luxurious stay in Agra with top-class facilities.,6335.0,"Camping, Surfing, Palace Tours"
Agra,Royal Agra Resort 40,27.224675,78.149836,4.6,Enjoy a luxurious stay in Agra with top-class facilities.,13964.0,"Boating, Skiing, Heritage Walks"
Agra,Elegant Agra Lodge 373,27.140962,78.179779,3.3,Enjoy a luxurious stay in Agra with top-class facilities.,6816.0,"Toy Train Ride, Lake Boating, Paragliding"
Agra,Serene Agra Retreat 211,27.169641,78.241178,3.3,Enjoy a luxurious stay in Agra with top-class facilities.,10014.0,"Historical Tours, Street Food Tasting, Cultural Shows"
Agra,Royal Agra Lodge 324,27.13528,78.147379,3.1,Enjoy a luxurious stay in Agra with top-class facilities.,2323.0,"Taj Mahal Visit, Marina Beach Walk, Swimming"
Agra,Comfort Agra Villa 75,27.16168,78.119984,3.2,Enjoy a luxurious stay in Agra with top-class facilities.,15983.0,"Fishing, Meditation, Museum Tours"
Agra,Luxury Agra Hotel 177,27.237897,78.044782,3.4,Enjoy a luxurious stay in Agra with top-class facilities.,9507.0,"Fort Visits, Trekking, Toy Train Ride"
Agra,Luxury Agra Villa 145,27.22139,78.048815,4.6,Enjoy a luxurious stay in Agra with top-class facilities.,3942.0,"Beach Walk, Tech Park Tours, Museum Tours"
Agra,Heritage Agra Retreat 427,27.240362,78.201311,3.5,Enjoy a luxurious stay in Agra with top-class facilities.,9535.0,"Street Food, Toy Train Ride, River Cruise"
Agra,Royal Agra Palace 377,27.120378,78.129648,3.6,Enjoy a luxurious stay in Agra with top-class facilities.,2575.0,"Boat Ride on Ganges, Kayaking, Toy Train Ride"
Agra,Elegant Agra Retreat 381,27.234722,78.052846,4.6,Enjoy a luxurious stay in Agra with top-class facilities.,10751.0,"Boat Tours, Boating, Paragliding"
Agra,Cozy Agra Palace 150,27.154134,78.22221,3.2,Enjoy a luxurious stay in Agra with top-class facilities.,10874.0,"Toy Train Ride, Taj Mahal Visit, Food Tasting"
Agra,Luxury Agra Retreat 123,27.144514,78.028196,3.8,Enjoy a luxurious stay in Agra with top-class facilities.,6833.0,"Palace Tours, Backwater Cruise, Shopping"
Agra,Cozy Agra Suites 101,27.232485,78.164303,5.0,Enjoy a luxurious stay in Agra with top-class facilities.,10360.0,"Street Food, Lake Boating, Camping"
Agra,Royal Agra Palace 405,27.212197,78.189961,4.8,Enjoy a luxurious stay in Agra with top-class facilities.,13934.0,"Trekking, Street Food, Nightlife"
Agra,Luxury Agra Retreat 90,27.187417,78.073216,3.3,Enjoy a luxurious stay in Agra with top-class facilities.,7592.0,"Cultural Shows, Backwater Cruise, Nightlife"
Agra,Luxury Agra Retreat 415,27.158829,78.167142,3.6,Enjoy a luxurious stay in Agra with top-class facilities.,18938.0,"Palace Tours, Meditation, Skiing"
Agra,Comfort Agra Hotel 17,27.214882,78.147205,3.4,Enjoy a luxurious stay in Agra with top-class facilities.,4485.0,"Historical Tours, Palace Tours, Heritage Walk"
Agra,Cozy Agra Lodge 409,27.212444,78.248535,3.0,Enjoy a luxurious stay in Agra with top-class facilities.,3733.0,"Trekking, River Cruise, Street Food Tasting"
Varanasi,Elegant Varanasi Palace 178,25.272644,82.981214,3.1,Enjoy a luxurious stay in Varanasi with top-class facilities.,2407.0,"Tech Park Tours, Boating, Local Cuisine"
Varanasi,Elegant Varanasi Haven 166,25.323405,82.976299,3.2,Enjoy a luxurious stay in Varanasi with top-class facilities.,6416.0,"Paragliding, Boat Ride on Ganges, Temple Visits"
Varanasi,Elite Varanasi Haven 354,25.257006,82.969011,3.3,Enjoy a luxurious stay in Varanasi with top-class facilities.,5495.0,"Street Food, Street Food Tasting, Cultural Tours"
Varanasi,Cozy Varanasi Villa 72,25.276909,83.048173,3.6,Enjoy a luxurious stay in Varanasi with top-class facilities.,3658.0,"Tech Park Tours, Shopping, Marina Beach Walk"
Varanasi,Heritage Varanasi Palace 410,25.327617,82.954283,4.0,Enjoy a luxurious stay in Varanasi with top-class facilities.,19603.0,"Boat Ride on Ganges, Desert Safari, Camping"
Varanasi,Cozy Varanasi Inn 421,25.255222,82.981671,3.8,Enjoy a luxurious stay in Varanasi with top-class facilities.,11988.0,"Temple Visits, Lake Boating, Street Food Tasting"
Varanasi,Cozy Varanasi Suites 293,25.253353,82.950386,4.4,Enjoy a luxurious stay in Varanasi with top-class facilities.,8846.0,"Trekking, Taj Mahal Visit, Toy Train Ride"
Varanasi,Elite Varanasi Hotel 33,25.254121,83.014546,4.9,Enjoy a luxurious stay in Varanasi with top-class facilities.,12234.0,"Cave Exploration, Meditation, Kayaking"
Varanasi,Elegant Varanasi Hotel 259,25.255842,82.980029,3.4,Enjoy a luxurious stay in Varanasi with top-class facilities.,16805.0,"Heritage Walk, Museum Visits, Lake Boating"
Varanasi,Serene Varanasi Retreat 190,25.295885,82.998704,3.9,Enjoy a luxurious stay in Varanasi with top-class facilities.,1544.0,"Marina Beach Walk, Fishing, Historical Tours"
Varanasi,Grand Varanasi Villa 75,25.300904,82.998675,4.2,Enjoy a luxurious stay in Varanasi with top-class facilities.,6677.0,"Heritage Walk, Beach Walk, Food Tasting"
Varanasi,Elite Varanasi Villa 111,25.267071,83.038023,3.3,Enjoy a luxurious stay in Varanasi with top-class facilities.,14237.0,"Relaxing, Nightlife, Desert Safari"
Varanasi,Luxury Varanasi Resort 411,25.250892,83.041244,4.1,Enjoy a luxurious stay in Varanasi with top-class facilities.,3966.0,"Palace Tours, Skiing, General Sightseeing"
Varanasi,Luxury Varanasi Retreat 162,25.26796,82.950822,3.9,Enjoy a luxurious stay in Varanasi with top-class facilities.,11139.0,"Food Tasting, Surfing, Nightlife"
Varanasi,Cozy Varanasi Haven 274,25.33733,83.028685,3.1,Enjoy a luxurious stay in Varanasi with top-class facilities.,12278.0,"Food Tasting, Local Cuisine, Lake Boating"
Varanasi,Comfort Varanasi Lodge 378,25.270585,83.039087,3.2,Enjoy a luxurious stay in Varanasi with top-class facilities.,8882.0,"Fishing, Cultural Shows, Toy Train Ride"
Varanasi,Elegant Varanasi Suites 472,25.348388,83.044619,3.5,Enjoy a luxurious stay in Varanasi with top-class facilities.,6118.0,"Skiing, Desert Safari, Paragliding"
Varanasi,Grand Varanasi Suites 29,25.297431,82.972977,3.6,Enjoy a luxurious stay in Varanasi with top-class facilities.,16413.0,"Relaxing, Street Food, Trekking"
Varanasi,Heritage Varanasi Palace 220,25.292565,83.038816,4.6,Enjoy a luxurious stay in Varanasi with top-class facilities.,2549.0,"Street Food, Marina Beach Walk, Cultural Tours"
Varanasi,Elegant Varanasi Suites 444,25.328212,82.975082,3.8,Enjoy a luxurious stay in Varanasi with top-class facilities.,3117.0,"Temple Visits, Palace Tours, Tech Park Tours"
Kochi,Serene Kochi Haven 237,9.918043,76.272732,3.7,Enjoy a luxurious stay in Kochi with top-class facilities.,15226.0,"Temple Visits, Street Food, Historical Tours"
Kochi,Royal Kochi Palace 444,9.946599,76.285813,3.3,Enjoy a luxurious stay in Kochi with top-class facilities.,18516.0,"Fishing, Sightseeing, Historical Tours"
Kochi,Royal Kochi Retreat 107,9.990616,76.24795,4.0,Enjoy a luxurious stay in Kochi with top-class facilities.,16802.0,"Skiing, Street Food, Local Cuisine"
Kochi,Luxury Kochi Villa 478,10.017134,76.331001,4.4,Enjoy a luxurious stay in Kochi with top-class facilities.,1260.0,"River Cruise, Local Cuisine, Cave Exploration"
Kochi,Grand Kochi Lodge 464,9.981227,76.281635,4.3,Enjoy a luxurious stay in Kochi with top-class facilities.,3442.0,"Skiing, Swimming, Temple Visits"
Kochi,Cozy Kochi Haven 358,10.03551,76.352551,3.6,Enjoy a luxurious stay in Kochi with top-class facilities.,2093.0,"Toy Train Ride, Rock Garden Visit, Backwater Cruise"
Kochi,Royal Kochi Villa 181,9.935018,76.261428,4.8,Enjoy a luxurious stay in Kochi with top-class facilities.,16240.0,"Museum Visits, Trekking, Desert Safari"
Kochi,Cozy Kochi Haven 278,10.011774,76.202446,4.7,Enjoy a luxurious stay in Kochi with top-class facilities.,19380.0,"Beach Walk, Lake Boating, Marina Beach Walk"
Kochi,Elite Kochi Retreat 473,9.957565,76.311559,3.4,Enjoy a luxurious stay in Kochi with top-class facilities.,1404.0,"Food Tasting, Museum Tours, Backwater Cruise"
Kochi,Comfort Kochi Hotel 65,9.924385,76.282059,4.2,Enjoy a luxurious stay in Kochi with top-class facilities.,19514.0,"Toy Train Ride, Cultural Tours, Kayaking"
Kochi,Grand Kochi Retreat 248,9.914547,76.269184,3.9,Enjoy a luxurious stay in Kochi with top-class facilities.,13300.0,"Trekking, Sightseeing, Cultural Tours"
Kochi,Comfort Kochi Haven 207,9.910158,76.371364,4.6,Enjoy a luxurious stay in Kochi with top-class facilities.,12475.0,"Local Cuisine, Shopping, Historical Tours"
Kochi,Grand Kochi Hotel 347,10.023288,76.363242,4.1,Enjoy a luxurious stay in Kochi with top-class facilities.,3010.0,"Street Food Tasting, Lake Boating, Sightseeing"
Kochi,Grand Kochi Palace 112,9.983988,76.284781,3.1,Enjoy a luxurious stay in Kochi with top-class facilities.,9933.0,"Street Food, Surfing, Temple Visits"
Kochi,Elegant Kochi Retreat 450,9.978706,76.393107,3.5,Enjoy a luxurious stay in Kochi with top-class facilities.,11695.0,"Boat Ride on Ganges, Desert Safari, Local Cuisine"
Kochi,Elite Kochi Resort 31,9.910598,76.383012,4.0,Enjoy a luxurious stay in Kochi with top-class facilities.,3535.0,"Historical Tours, Cave Exploration, Swimming"
Kochi,Grand Kochi Lodge 405,9.976753,76.39442,5.0,Enjoy a luxurious stay in Kochi with top-class facilities.,18454.0,"Street Food Tasting, Palace Tours, Trekking"
Kochi,Serene Kochi Inn 122,9.902912,76.237034,3.3,Enjoy a luxurious stay in Kochi with top-class facilities.,3086.0,"Meditation, Cave Exploration, Temple Visits"
Kochi,Elite Kochi Haven 371,9.995032,76.22102,4.9,Enjoy a luxurious stay in Kochi with top-class facilities.,3914.0,"River Cruise, Surfing, Museum Tours"
Kochi,Royal Kochi Resort 203,10.049191,76.338558,3.2,Enjoy a luxurious stay in Kochi with top-class facilities.,15323.0,"Camping, Sightseeing, Nightlife"
Chandigarh,Heritage Chandigarh Hotel 457,30.791084,76.830926,4.5,Enjoy a luxurious stay in Chandigarh with top-class facilities.,11375.0,"Temple Visits, Heritage Walks, Cave Exploration"
Chandigarh,Elegant Chandigarh Lodge 218,30.666424,76.744434,3.4,Enjoy a luxurious stay in Chandigarh with top-class facilities.,7560.0,"Desert Safari, Sightseeing, River Cruise"
Chandigarh,Luxury Chandigarh Haven 319,30.750685,76.819157,4.3,Enjoy a luxurious stay in Chandigarh with top-class facilities.,12748.0,"Relaxing, Lake Boating, Beach Walk"
Chandigarh,Serene Chandigarh Haven 62,30.6758,76.769018,4.5,Enjoy a luxurious stay in Chandigarh with top-class facilities.,11819.0,"Fishing, Taj Mahal Visit, General Sightseeing"
Chandigarh,Cozy Chandigarh Palace 399,30.782486,76.747339,3.1,Enjoy a luxurious stay in Chandigarh with top-class facilities.,2585.0,"Shopping, Paragliding, Cultural Tours"
Chandigarh,Elegant Chandigarh Suites 500,30.767743,76.843486,3.3,Enjoy a luxurious stay in Chandigarh with top-class facilities.,14520.0,"Food Tasting, Toy Train Ride, Rock Garden Visit"
Chandigarh,Comfort Chandigarh Retreat 451,30.776189,76.796881,3.0,Enjoy a luxurious stay in Chandigarh with top-class facilities.,8098.0,"Trekking, Swimming, Taj Mahal Visit"
