occupancy,room_type,bedcount,month,price
0.79,Basic,2,October,3682.8
0.11,Basic,2,October,2785.2
0.15,Basic,2,October,2838
0.58,Basic,2,October,3405.6
0.77,Basic,2,October,3656.4
0.11,Basic,2,October,2785.2
0.84,Basic,2,October,3748.8
0.39,Basic,2,October,3154.8
0.13,Basic,2,October,2811.6
0.75,Basic,2,October,3630
0.68,Basic,2,October,3537.6
0.14,Basic,2,October,2824.8
0.27,Basic,2,October,2996.4
0.85,Basic,2,October,3762
0.36,Basic,2,October,3115.2
0.48,Basic,2,October,3273.6
0.2,Basic,2,October,2904
0.84,Basic,2,October,3748.8
0.94,Basic,2,October,3880.8
0.34,Basic,2,October,3088.8
0.78,Basic,2,October,3669.6
0.16,Basic,2,October,2851.2
0.81,Basic,2,October,3709.2
0.14,Basic,2,October,2824.8
0.9,Basic,2,October,3828
0.39,Basic,2,October,3154.8
0.08,Basic,2,October,2745.6
0.87,Basic,2,October,3788.4
0.07,Basic,2,October,2732.4
0.58,Basic,2,October,3405.6
0.28,Basic,2,October,3009.6
0.81,Basic,2,October,3709.2
0.44,Basic,2,October,3220.8
0.29,Basic,2,October,3022.8
0.64,Basic,2,October,3484.8
0.56,Basic,2,October,3379.2
0.78,Basic,2,October,3669.6
0.89,Basic,2,October,3814.8
0.28,Basic,2,October,3009.6
0.03,Basic,2,October,2679.6
0.86,Basic,2,October,3775.2
0.69,Basic,2,October,3550.8
0.08,Basic,2,October,2745.6
0.52,Basic,3,October,3880.8
0.18,Basic,3,October,3357.2
0.08,Basic,3,October,3203.2
0.41,Basic,3,October,3711.4
0.93,Basic,3,October,4512.2
0.14,Basic,3,October,3295.6
0.71,Basic,3,October,4173.4
0.05,Basic,3,October,3157
0.75,Basic,3,October,4235
0.25,Basic,3,October,3465
0.88,Basic,3,October,4435.2
0.53,Basic,3,October,3896.2
0,Basic,3,October,3080
0.71,Basic,3,October,4173.4
0.96,Basic,3,October,4558.4
0.68,Basic,3,October,4127.2
0.96,Basic,3,October,4558.4
0.2,Basic,3,October,3388
0.34,Basic,3,October,3603.6
0.42,Basic,3,October,3726.8
0.88,Basic,3,October,4435.2
0.81,Basic,3,October,4327.4
0.81,Basic,3,October,4327.4
0.89,Basic,3,October,4450.6
0.92,Basic,3,October,4496.8
0.17,Basic,3,October,3341.8
0.28,Basic,3,October,3511.2
0.7,Basic,3,October,4158
0.31,Basic,3,October,3557.4
0.13,Basic,3,October,3280.2
0.91,Basic,3,October,4481.4
0.85,Basic,3,October,4389
0.6,Basic,3,October,4004
0.69,Basic,3,October,4142.6
0.79,Basic,3,October,4296.6
0.8,Basic,3,October,4312
0.76,Basic,3,October,4250.4
0.7,Basic,3,October,4158
0.46,Basic,3,October,3788.4
0.62,Basic,3,October,4034.8
0.37,Basic,3,October,3649.8
0.55,Basic,3,October,3927
0.52,Basic,3,October,3880.8
0.18,Basic,3,October,3357.2
0.06,Basic,3,October,3172.4
0.9,Basic,3,October,4466
0.12,Basic,3,October,3264.8
0.54,Basic,3,October,3911.6
0.21,Basic,3,October,3403.4
0.75,Basic,3,October,4235
0.42,Basic,1,November,2904
0.63,Basic,1,November,3156
0.21,Basic,1,November,2652
0.04,Basic,1,November,2448
0.1,Basic,1,November,2520
0.98,Basic,1,November,3576
0.82,Basic,1,November,3384
0.99,Basic,1,November,3588
0.9,Basic,1,November,3480
0.49,Basic,1,November,2988
0.47,Basic,1,November,2964
0.15,Basic,1,November,2580
0.91,Basic,1,November,3492
0.86,Basic,1,November,3432
0.65,Basic,1,November,3180
0.89,Basic,1,November,3468
0.66,Basic,1,November,3192
0.26,Basic,1,November,2712
0.46,Basic,1,November,2952
0.02,Basic,1,November,2424
0.63,Basic,1,November,3156
0.13,Basic,1,November,2556
0.8,Basic,1,November,3360
0.26,Basic,1,November,2712
0.06,Basic,1,November,2472
0.82,Basic,1,November,3384
0.09,Basic,1,November,2508
0.33,Basic,1,November,2796
0.24,Basic,1,November,2688
0.26,Basic,1,November,2712
0.27,Basic,1,November,2724
0.63,Basic,1,November,3156
0.35,Basic,1,November,2820
0.97,Basic,1,November,3564
0.75,Basic,1,November,3300
0.84,Basic,1,November,3408
0.79,Basic,1,November,3348
0.86,Basic,1,November,3432
0.03,Basic,1,November,2436
0.35,Basic,1,November,2820
0.68,Basic,1,November,3216
0.53,Basic,1,November,3036
0.3,Basic,1,November,2760
0.15,Basic,1,November,2580
0.67,Basic,1,November,3204
0.51,Basic,1,November,3012
0.64,Basic,1,November,3168
0.46,Basic,1,November,2952
0.51,Basic,1,November,3012
0.5,Basic,1,November,3000
0.01,Basic,2,November,2894.4
0.3,Basic,2,November,3312
0.22,Basic,2,November,3196.8
0.59,Basic,2,November,3729.6
0.86,Basic,2,November,4118.4
0.35,Basic,2,November,3384
0.76,Basic,2,November,3974.4
0.98,Basic,2,November,4291.2
0.1,Basic,2,November,3024
0.24,Basic,2,November,3225.6
0.92,Basic,2,November,4204.8
0.79,Basic,2,November,4017.6
0.88,Basic,2,November,4147.2
0.21,Basic,2,November,3182.4
0.83,Basic,2,November,4075.2
0.56,Basic,2,November,3686.4
0.48,Basic,2,November,3571.2
0.27,Basic,2,November,3268.8
0.86,Basic,2,November,4118.4
0.89,Basic,2,November,4161.6
0.19,Basic,2,November,3153.6
0.6,Basic,2,November,3744
0.64,Basic,2,November,3801.6
0.38,Basic,2,November,3427.2
0.61,Basic,2,November,3758.4
0.59,Basic,2,November,3729.6
0.29,Basic,2,November,3297.6
0.89,Basic,2,November,4161.6
0.28,Basic,2,November,3283.2
0.99,Basic,2,November,4305.6
0.65,Basic,2,November,3816
0.67,Basic,2,November,3844.8
0.57,Basic,2,November,3700.8
0.54,Basic,2,November,3657.6
0.4,Basic,2,November,3456
0.44,Basic,2,November,3513.6
0.26,Basic,2,November,3254.4
0.83,Basic,2,November,4075.2
0.9,Basic,2,November,4176
0.13,Basic,2,November,3067.2
0.07,Basic,2,November,2980.8
0.4,Basic,2,November,3456
0.66,Basic,2,November,3830.4
0.24,Basic,2,November,3225.6
0.28,Basic,2,November,3283.2
0.93,Basic,2,November,4219.2
0.32,Basic,2,November,3340.8
0.92,Basic,2,November,4204.8
0.56,Basic,2,November,3686.4
0.4,Basic,2,November,3456
0.34,Basic,3,November,3931.2
0.33,Basic,3,November,3914.4
0.83,Basic,3,November,4754.4
0.27,Basic,3,November,3813.6
0.65,Basic,3,November,4452
0.35,Basic,3,November,3948
0.61,Basic,3,November,4384.8
0.97,Basic,3,November,4989.6
0.12,Basic,3,November,3561.6
0.05,Basic,3,November,3444
0.53,Basic,3,November,4250.4
0.11,Basic,3,November,3544.8
0.96,Basic,3,November,4972.8
0.63,Basic,3,November,4418.4
0.68,Basic,3,November,4502.4
0.6,Basic,3,November,4368
0.42,Basic,3,November,4065.6
0.37,Basic,3,November,3981.6
0.02,Basic,3,November,3393.6
0.61,Basic,3,November,4384.8
0.06,Basic,3,November,3460.8
0.84,Basic,3,November,4771.2
0.35,Basic,3,November,3948
0.54,Basic,3,November,4267.2
0.13,Basic,3,November,3578.4
0.39,Basic,3,November,4015.2
0.4,Basic,3,November,4032
0.7,Basic,3,November,4536
0.18,Basic,3,November,3662.4
0.31,Basic,3,November,3880.8
0.09,Basic,3,November,3511.2
0.7,Basic,3,November,4536
0.32,Basic,3,November,3897.6
0.16,Basic,3,November,3628.8
0.17,Basic,3,November,3645.6
0.6,Basic,3,November,4368
0.41,Basic,3,November,4048.8
0.51,Basic,3,November,4216.8
0.66,Basic,3,November,4468.8
0.06,Basic,3,November,3460.8
0.78,Basic,3,November,4670.4
0.75,Basic,3,November,4620
0.88,Basic,3,November,4838.4
0.1,Basic,3,November,3528
0.28,Basic,3,November,3830.4
0.9,Basic,3,November,4872
0.89,Basic,3,November,4855.2
0.27,Basic,3,November,3813.6
0.1,Basic,3,November,3528
0.07,Basic,3,November,3477.6
0.62,Basic,1,December,4716
0.45,Basic,1,December,4410
0.94,Basic,1,December,5292
0.06,Basic,1,December,3708
0.6,Basic,1,December,4680
0.52,Basic,1,December,4536
0.33,Basic,1,December,4194
0.11,Basic,1,December,3798
0.1,Basic,1,December,3780
0.2,Basic,1,December,3960
0.58,Basic,1,December,4644
0.25,Basic,1,December,4050
0.34,Basic,1,December,4212
0.63,Basic,1,December,4734
0.23,Basic,1,December,4014
0.71,Basic,1,December,4878
0.68,Basic,1,December,4824
0.89,Basic,1,December,5202
0.22,Basic,1,December,3996
0.93,Basic,1,December,5274
0.68,Basic,1,December,4824
0.29,Basic,1,December,4122
0.68,Basic,1,December,4824
0.64,Basic,1,December,4752
0.78,Basic,1,December,5004
0.09,Basic,1,December,3762
0.39,Basic,1,December,4302
0.65,Basic,1,December,4770
0.99,Basic,1,December,5382
0.54,Basic,1,December,4572
0.01,Basic,1,December,3618
0.61,Basic,1,December,4698
0.6,Basic,1,December,4680
0.7,Basic,1,December,4860
0.71,Basic,1,December,4878
0.89,Basic,1,December,5202
0.91,Basic,1,December,5238
0.91,Basic,1,December,5238
0.54,Basic,1,December,4572
0.77,Basic,1,December,4986
0.22,Basic,1,December,3996
0.38,Basic,1,December,4284
0.37,Basic,1,December,4266
0.93,Basic,1,December,5274
0.67,Basic,1,December,4806
0.8,Basic,1,December,5040
0.42,Basic,1,December,4356
0.92,Basic,1,December,5256
0.93,Basic,1,December,5274
0.5,Basic,1,December,4500
0.88,Basic,2,December,6220.8
0.48,Basic,2,December,5356.8
0.87,Basic,2,December,6199.2
0.54,Basic,2,December,5486.4
0.66,Basic,2,December,5745.6
0.11,Basic,2,December,4557.6
0.53,Basic,2,December,5464.8
0.63,Basic,2,December,5680.8
0.98,Basic,2,December,6436.8
0.29,Basic,2,December,4946.4
0.42,Basic,2,December,5227.2
0.21,Basic,2,December,4773.6
0.93,Basic,2,December,6328.8
0.15,Basic,2,December,4644
0.43,Basic,2,December,5248.8
0.61,Basic,2,December,5637.6
0.32,Basic,2,December,5011.2
0.01,Basic,2,December,4341.6
0.01,Basic,2,December,4341.6
0.42,Basic,2,December,5227.2
0.52,Basic,2,December,5443.2
0.78,Basic,2,December,6004.8
0.39,Basic,2,December,5162.4
0.18,Basic,2,December,4708.8
0.31,Basic,2,December,4989.6
0.42,Basic,2,December,5227.2
0.4,Basic,2,December,5184
0.27,Basic,2,December,4903.2
0.21,Basic,2,December,4773.6
0.17,Basic,2,December,4687.2
0.97,Basic,2,December,6415.2
0.57,Basic,2,December,5551.2
0.08,Basic,2,December,4492.8
0.84,Basic,2,December,6134.4
0.25,Basic,2,December,4860
0.78,Basic,2,December,6004.8
0.03,Basic,2,December,4384.8
0.17,Basic,2,December,4687.2
0.7,Basic,2,December,5832
0.32,Basic,2,December,5011.2
0.46,Basic,2,December,5313.6
0.56,Basic,2,December,5529.6
0.65,Basic,2,December,5724
0.55,Basic,2,December,5508
0.23,Basic,2,December,4816.8
0.21,Basic,2,December,4773.6
0.09,Basic,2,December,4514.4
0.94,Basic,2,December,6350.4
0.49,Basic,2,December,5378.4
0.04,Basic,2,December,4406.4
0.57,Basic,3,December,6476.4
0.13,Basic,3,December,5367.6
0.9,Basic,3,December,7308
0.8,Basic,3,December,7056
0.74,Basic,3,December,6904.8
0.73,Basic,3,December,6879.6
0.65,Basic,3,December,6678
0.27,Basic,3,December,5720.4
0.51,Basic,3,December,6325.2
0.81,Basic,3,December,7081.2
0.18,Basic,3,December,5493.6
0.58,Basic,3,December,6501.6
0.11,Basic,3,December,5317.2
1,Basic,3,December,7560
0.67,Basic,3,December,6728.4
0.36,Basic,3,December,5947.2
0.7,Basic,3,December,6804
0.41,Basic,3,December,6073.2
0.19,Basic,3,December,5518.8
0.58,Basic,3,December,6501.6
0.61,Basic,3,December,6577.2
0.92,Basic,3,December,7358.4
0.75,Basic,3,December,6930
0.88,Basic,3,December,7257.6
0.21,Basic,3,December,5569.2
0.57,Basic,3,December,6476.4
0.39,Basic,3,December,6022.8
0.05,Basic,3,December,5166
0.67,Basic,3,December,6728.4
0.63,Basic,3,December,6627.6
0.81,Basic,3,December,7081.2
0.27,Basic,3,December,5720.4
0.3,Basic,3,December,5796
0.67,Basic,3,December,6728.4
0.86,Basic,3,December,7207.2
0.96,Basic,3,December,7459.2
0.35,Basic,3,December,5922
0.24,Basic,3,December,5644.8
0.24,Basic,3,December,5644.8
0.55,Basic,3,December,6426
0.75,Basic,3,December,6930
0.07,Basic,3,December,5216.4
0.11,Basic,3,December,5317.2
0.63,Basic,3,December,6627.6
0.52,Basic,3,December,6350.4
0.03,Basic,3,December,5115.6
0.97,Basic,3,December,7484.4
0.31,Basic,3,December,5821.2
0.83,Basic,3,December,7131.6
0.46,Basic,3,December,6199.2
0.14,Sharing,1,January,2675
0.33,Sharing,1,January,2912.5
0.22,Sharing,1,January,2775
0.53,Sharing,1,January,3162.5
0.06,Sharing,1,January,2575
0.71,Sharing,1,January,3387.5
0.05,Sharing,1,January,2562.5
0.68,Sharing,1,January,3350
0.69,Sharing,1,January,3362.5
0.76,Sharing,1,January,3450
0.05,Sharing,1,January,2562.5
0.24,Sharing,1,January,2800
0.41,Sharing,1,January,3012.5
1,Sharing,1,January,3750
0.71,Sharing,1,January,3387.5
0.08,Sharing,1,January,2600
0.33,Sharing,1,January,2912.5
0.96,Sharing,1,January,3700
0.4,Sharing,1,January,3000
0.95,Sharing,1,January,3687.5
0.8,Sharing,1,January,3500
0.53,Sharing,1,January,3162.5
0.4,Sharing,1,January,3000
0.89,Sharing,1,January,3612.5
0.82,Sharing,1,January,3525
0.4,Sharing,1,January,3000
0.8,Sharing,1,January,3500
0.71,Sharing,1,January,3387.5
1,Sharing,1,January,3750
0.62,Sharing,1,January,3275
0.63,Sharing,1,January,3287.5
0.26,Sharing,1,January,2825
0.76,Sharing,1,January,3450
0.03,Sharing,1,January,2537.5
0.14,Sharing,1,January,2675
0.69,Sharing,1,January,3362.5
0.16,Sharing,1,January,2700
0.99,Sharing,1,January,3737.5
0.53,Sharing,1,January,3162.5
0.79,Sharing,1,January,3487.5
0.88,Sharing,1,January,3600
0.61,Sharing,1,January,3262.5
0.27,Sharing,1,January,2837.5
0.49,Sharing,1,January,3112.5
0.93,Sharing,1,January,3662.5
0.63,Sharing,1,January,3287.5
0.53,Sharing,1,January,3162.5
0.72,Sharing,1,January,3400
0.5,Sharing,1,January,3125
0.47,Sharing,1,January,3087.5
0.14,Sharing,2,January,3210
0.54,Sharing,2,January,3810
0.66,Sharing,2,January,3990
0.07,Sharing,2,January,3105
0.36,Sharing,2,January,3540
0.65,Sharing,2,January,3975
0.83,Sharing,2,January,4245
0.2,Sharing,2,January,3300
0.22,Sharing,2,January,3330
0.59,Sharing,2,January,3885
0.65,Sharing,2,January,3975
0.61,Sharing,2,January,3915
0.94,Sharing,2,January,4410
0.61,Sharing,2,January,3915
0.22,Sharing,2,January,3330
0.38,Sharing,2,January,3570
0.99,Sharing,2,January,4485
0.58,Sharing,2,January,3870
0.41,Sharing,2,January,3615
0.01,Sharing,2,January,3015
0.83,Sharing,2,January,4245
0.09,Sharing,2,January,3135
0.47,Sharing,2,January,3705
0.68,Sharing,2,January,4020
0.26,Sharing,2,January,3390
0.43,Sharing,2,January,3645
0.6,Sharing,2,January,3900
0.12,Sharing,2,January,3180
0.25,Sharing,2,January,3375
0.47,Sharing,2,January,3705
0.94,Sharing,2,January,4410
0.37,Sharing,2,January,3555
0.15,Sharing,2,January,3225
0.84,Sharing,2,January,4260
0.68,Sharing,2,January,4020
0.15,Sharing,2,January,3225
0.71,Sharing,2,January,4065
0.96,Sharing,2,January,4440
0.14,Sharing,2,January,3210
0.31,Sharing,2,January,3465
0.39,Sharing,2,January,3585
0.3,Sharing,2,January,3450
0.42,Sharing,2,January,3630
0.75,Sharing,2,January,4125
0.46,Sharing,2,January,3690
0.41,Sharing,2,January,3615
0.19,Sharing,2,January,3285
0.26,Sharing,2,January,3390
0.07,Sharing,2,January,3105
0.09,Sharing,2,January,3135
0.43,Sharing,3,January,4252.5
0.45,Sharing,3,January,4287.5
0.36,Sharing,3,January,4130
0.99,Sharing,3,January,5232.5
0.57,Sharing,3,January,4497.5
0.43,Sharing,3,January,4252.5
0.54,Sharing,3,January,4445
0.65,Sharing,3,January,4637.5
0.74,Sharing,3,January,4795
0.22,Sharing,3,January,3885
0.57,Sharing,3,January,4497.5
0.94,Sharing,3,January,5145
0.14,Sharing,3,January,3745
0.6,Sharing,3,January,4550
0.77,Sharing,3,January,4847.5
0.71,Sharing,3,January,4742.5
0.7,Sharing,3,January,4725
0.66,Sharing,3,January,4655
0.94,Sharing,3,January,5145
0.66,Sharing,3,January,4655
0.48,Sharing,3,January,4340
0.76,Sharing,3,January,4830
0.64,Sharing,3,January,4620
0.54,Sharing,3,January,4445
0.02,Sharing,3,January,3535
0.98,Sharing,3,January,5215
0.01,Sharing,3,January,3517.5
0.86,Sharing,3,January,5005
0.92,Sharing,3,January,5110
0.56,Sharing,3,January,4480
0.52,Sharing,3,January,4410
0.38,Sharing,3,January,4165
0.8,Sharing,3,January,4900
0.92,Sharing,3,January,5110
0.6,Sharing,3,January,4550
0.33,Sharing,3,January,4077.5
0.21,Sharing,3,January,3867.5
0.39,Sharing,3,January,4182.5
0.88,Sharing,3,January,5040
0.65,Sharing,3,January,4637.5
0.76,Sharing,3,January,4830
0.96,Sharing,3,January,5180
0.7,Sharing,3,January,4725
0.34,Sharing,3,January,4095
0.19,Sharing,3,January,3832.5
0.66,Sharing,3,January,4655
0.61,Sharing,3,January,4567.5
0.88,Sharing,3,January,5040
0.16,Sharing,3,January,3780
0.31,Sharing,3,January,4042.5
0.04,Sharing,1,February,2295
0.39,Sharing,1,February,2688.75
0.76,Sharing,1,February,3105
0.94,Sharing,1,February,3307.5
0.3,Sharing,1,February,2587.5
0.39,Sharing,1,February,2688.75
0.96,Sharing,1,February,3330
0.73,Sharing,1,February,3071.25
0.28,Sharing,1,February,2565
0.24,Sharing,1,February,2520
0.28,Sharing,1,February,2565
1,Sharing,1,February,3375
0.33,Sharing,1,February,2621.25
0.45,Sharing,1,February,2756.25
0.79,Sharing,1,February,3138.75
0.34,Sharing,1,February,2632.5
0.32,Sharing,1,February,2610
0.27,Sharing,1,February,2553.75
0.06,Sharing,1,February,2317.5
0.63,Sharing,1,February,2958.75
0.28,Sharing,1,February,2565
0.16,Sharing,1,February,2430
0.13,Sharing,1,February,2396.25
0.9,Sharing,1,February,3262.5
0.78,Sharing,1,February,3127.5
0.95,Sharing,1,February,3318.75
0.15,Sharing,1,February,2418.75
0.19,Sharing,1,February,2463.75
0.19,Sharing,1,February,2463.75
0.33,Sharing,1,February,2621.25
0.94,Sharing,1,February,3307.5
0.38,Sharing,1,February,2677.5
0.63,Sharing,1,February,2958.75
0.27,Sharing,1,February,2553.75
0.57,Sharing,1,February,2891.25
0,Sharing,1,February,2250
0.74,Sharing,1,February,3082.5
0.83,Sharing,1,February,3183.75
0.18,Sharing,1,February,2452.5
0.41,Sharing,1,February,2711.25
0.88,Sharing,1,February,3240
0.19,Sharing,1,February,2463.75
0.47,Sharing,1,February,2778.75
0.29,Sharing,1,February,2576.25
0.95,Sharing,1,February,3318.75
0.76,Sharing,1,February,3105
0,Sharing,1,February,2250
0.98,Sharing,1,February,3352.5
0.76,Sharing,1,February,3105
0.54,Sharing,1,February,2857.5
0.97,Sharing,2,February,4009.5
0.97,Sharing,2,February,4009.5
0.84,Sharing,2,February,3834
0.22,Sharing,2,February,2997
0.1,Sharing,2,February,2835
0.25,Sharing,2,February,3037.5
0.45,Sharing,2,February,3307.5
0.94,Sharing,2,February,3969
0.71,Sharing,2,February,3658.5
0.92,Sharing,2,February,3942
0.1,Sharing,2,February,2835
0.71,Sharing,2,February,3658.5
0.85,Sharing,2,February,3847.5
0.4,Sharing,2,February,3240
0.26,Sharing,2,February,3051
0.13,Sharing,2,February,2875.5
0.68,Sharing,2,February,3618
0.01,Sharing,2,February,2713.5
0.16,Sharing,2,February,2916
0.25,Sharing,2,February,3037.5
0.82,Sharing,2,February,3807
0.73,Sharing,2,February,3685.5
0.09,Sharing,2,February,2821.5
0.37,Sharing,2,February,3199.5
0.75,Sharing,2,February,3712.5
0.3,Sharing,2,February,3105
0.48,Sharing,2,February,3348
0.78,Sharing,2,February,3753
0.89,Sharing,2,February,3901.5
0.43,Sharing,2,February,3280.5
0.34,Sharing,2,February,3159
0.55,Sharing,2,February,3442.5
0.82,Sharing,2,February,3807
0.39,Sharing,2,February,3226.5
0.37,Sharing,2,February,3199.5
0.56,Sharing,2,February,3456
0.05,Sharing,2,February,2767.5
0.65,Sharing,2,February,3577.5
0.17,Sharing,2,February,2929.5
0.86,Sharing,2,February,3861
0.19,Sharing,2,February,2956.5
0.54,Sharing,2,February,3429
0.81,Sharing,2,February,3793.5
0.22,Sharing,2,February,2997
0.86,Sharing,2,February,3861
0.86,Sharing,2,February,3861
0.57,Sharing,2,February,3469.5
0.85,Sharing,2,February,3847.5
0.85,Sharing,2,February,3847.5
0.75,Sharing,2,February,3712.5
0.41,Sharing,3,February,3795.75
0.61,Sharing,3,February,4110.75
0.18,Sharing,3,February,3433.5
0.59,Sharing,3,February,4079.25
0.14,Sharing,3,February,3370.5
0.82,Sharing,3,February,4441.5
0.26,Sharing,3,February,3559.5
0.21,Sharing,3,February,3480.75
0.95,Sharing,3,February,4646.25
0.64,Sharing,3,February,4158
0.65,Sharing,3,February,4173.75
0.56,Sharing,3,February,4032
0.85,Sharing,3,February,4488.75
0.59,Sharing,3,February,4079.25
0.39,Sharing,3,February,3764.25
0.23,Sharing,3,February,3512.25
0.48,Sharing,3,February,3906
0.03,Sharing,3,February,3197.25
0.65,Sharing,3,February,4173.75
0.73,Sharing,3,February,4299.75
0.78,Sharing,3,February,4378.5
0.79,Sharing,3,February,4394.25
0.45,Sharing,3,February,3858.75
0.06,Sharing,3,February,3244.5
0.6,Sharing,3,February,4095
0.84,Sharing,3,February,4473
0.65,Sharing,3,February,4173.75
0.79,Sharing,3,February,4394.25
0.54,Sharing,3,February,4000.5
0.59,Sharing,3,February,4079.25
0.36,Sharing,3,February,3717
0.5,Sharing,3,February,3937.5
0.27,Sharing,3,February,3575.25
0.64,Sharing,3,February,4158
0.18,Sharing,3,February,3433.5
0.37,Sharing,3,February,3732.75
0.36,Sharing,3,February,3717
0.16,Sharing,3,February,3402
0.41,Sharing,3,February,3795.75
0.82,Sharing,3,February,4441.5
0.78,Sharing,3,February,4378.5
0.74,Sharing,3,February,4315.5
0.68,Sharing,3,February,4221
0.23,Sharing,3,February,3512.25
0.64,Sharing,3,February,4158
0.61,Sharing,3,February,4110.75
0.7,Sharing,3,February,4252.5
0.54,Sharing,3,February,4000.5
0.19,Sharing,3,February,3449.25
0.54,Sharing,3,February,4000.5
0.56,Sharing,1,March,3200
0.65,Sharing,1,March,3312.5
0.96,Sharing,1,March,3700
0.17,Sharing,1,March,2712.5
0.51,Sharing,1,March,3137.5
0.57,Sharing,1,March,3212.5
0.88,Sharing,1,March,3600
0.05,Sharing,1,March,2562.5
0.99,Sharing,1,March,3737.5
0.65,Sharing,1,March,3312.5
0.62,Sharing,1,March,3275
0.12,Sharing,1,March,2650
0.71,Sharing,1,March,3387.5
0.48,Sharing,1,March,3100
0.36,Sharing,1,March,2950
0.65,Sharing,1,March,3312.5
0.42,Sharing,1,March,3025
0.96,Sharing,1,March,3700
0.27,Sharing,1,March,2837.5
0.15,Sharing,1,March,2687.5
0.47,Sharing,1,March,3087.5
0.89,Sharing,1,March,3612.5
0.28,Sharing,1,March,2850
0.92,Sharing,1,March,3650
0.27,Sharing,1,March,2837.5
0.54,Sharing,1,March,3175
0.48,Sharing,1,March,3100
0.38,Sharing,1,March,2975
0.63,Sharing,1,March,3287.5
0.07,Sharing,1,March,2587.5
0.8,Sharing,1,March,3500
0.6,Sharing,1,March,3250
0.59,Sharing,1,March,3237.5
0.09,Sharing,1,March,2612.5
0.54,Sharing,1,March,3175
0.82,Sharing,1,March,3525
0.91,Sharing,1,March,3637.5
0.76,Sharing,1,March,3450
0.11,Sharing,1,March,2637.5
0.78,Sharing,1,March,3475
0.71,Sharing,1,March,3387.5
0.46,Sharing,1,March,3075
0.41,Sharing,1,March,3012.5
0.68,Sharing,1,March,3350
0.95,Sharing,1,March,3687.5
0.21,Sharing,1,March,2762.5
0.27,Sharing,1,March,2837.5
0.33,Sharing,1,March,2912.5
0.8,Sharing,1,March,3500
0.89,Sharing,1,March,3612.5
0.07,Sharing,2,March,3105
0.4,Sharing,2,March,3600
0.14,Sharing,2,March,3210
0.48,Sharing,2,March,3720
0.11,Sharing,2,March,3165
0.44,Sharing,2,March,3660
0.41,Sharing,2,March,3615
0.83,Sharing,2,March,4245
0.26,Sharing,2,March,3390
0.89,Sharing,2,March,4335
0.31,Sharing,2,March,3465
0.21,Sharing,2,March,3315
0.65,Sharing,2,March,3975
0.51,Sharing,2,March,3765
0.33,Sharing,2,March,3495
0.64,Sharing,2,March,3960
0.4,Sharing,2,March,3600
0.76,Sharing,2,March,4140
0.43,Sharing,2,March,3645
0.1,Sharing,2,March,3150
0.66,Sharing,2,March,3990
0.95,Sharing,2,March,4425
0.97,Sharing,2,March,4455
0.83,Sharing,2,March,4245
0.18,Sharing,2,March,3270
0.54,Sharing,2,March,3810
0.7,Sharing,2,March,4050
0.52,Sharing,2,March,3780
0.91,Sharing,2,March,4365
0.26,Sharing,2,March,3390
0.5,Sharing,2,March,3750
0.26,Sharing,2,March,3390
0.38,Sharing,2,March,3570
0.21,Sharing,2,March,3315
0.81,Sharing,2,March,4215
0.6,Sharing,2,March,3900
0.44,Sharing,2,March,3660
0.1,Sharing,2,March,3150
0.96,Sharing,2,March,4440
0.94,Sharing,2,March,4410
0.54,Sharing,2,March,3810
0.53,Sharing,2,March,3795
0.17,Sharing,2,March,3255
0.8,Sharing,2,March,4200
0.63,Sharing,2,March,3945
0.94,Sharing,2,March,4410
0.86,Sharing,2,March,4290
1,Sharing,2,March,4500
0.43,Sharing,2,March,3645
0.27,Sharing,2,March,3405
0.23,Sharing,3,March,3902.5
0.36,Sharing,3,March,4130
0.22,Sharing,3,March,3885
0.15,Sharing,3,March,3762.5
0.2,Sharing,3,March,3850
0.39,Sharing,3,March,4182.5
0.22,Sharing,3,March,3885
0.95,Sharing,3,March,5162.5
0.8,Sharing,3,March,4900
0.65,Sharing,3,March,4637.5
0.24,Sharing,3,March,3920
0.57,Sharing,3,March,4497.5
0.91,Sharing,3,March,5092.5
0.21,Sharing,3,March,3867.5
0.51,Sharing,3,March,4392.5
